source,target,timestamp,label,feature
21,22,173,0,0
22,23,173,0,0
23,24,173,0,0
23,25,173,0,0
26,25,173,0,0
25,27,173,0,0
27,28,173,0,0
28,29,173,0,0
30,17,173,0,0
8,30,173,0,0
26,30,173,0,0
17,31,173,0,0
29,31,173,0,0
23,32,173,0,0
31,32,173,0,0
27,32,173,0,0
15,33,173,0,0
19,34,173,0,0
35,36,173,0,0
35,37,173,0,0
33,37,173,0,0
34,36,173,0,0
34,37,173,0,0
38,37,173,0,0
37,39,173,0,0
37,40,173,0,0
30,38,173,0,0
39,40,173,0,0
40,41,173,0,0
40,42,173,0,0
41,42,173,0,0
43,44,173,0,0
34,43,173,0,0
44,45,173,0,0
45,46,173,0,0
46,47,173,0,0
46,48,173,0,0
47,49,173,0,0
42,49,173,0,0
45,49,173,0,0
48,49,173,0,0
49,50,173,0,0
49,51,173,0,0
51,52,173,0,0
52,53,173,0,0
53,54,173,0,0
49,54,173,0,0
54,55,173,0,0
54,56,173,0,0
55,56,173,0,0
56,57,173,0,0
50,57,173,0,0
56,58,173,0,0
51,58,173,0,0
54,59,173,0,0
56,59,173,0,0
55,59,173,0,0
59,60,173,0,0
59,61,173,0,0
60,61,173,0,0
60,62,173,0,0
61,62,173,0,0
63,59,173,0,0
63,64,173,0,0
64,61,173,0,0
38,65,173,0,0
64,65,173,0,0
49,66,173,0,0
62,66,173,0,0
62,67,173,0,0
65,66,173,0,0
66,67,173,0,0
65,68,173,0,0
47,69,173,0,0
49,69,173,0,0
68,69,173,0,0
69,70,173,0,0
24,70,173,0,0
70,71,173,0,0
24,72,173,0,0
71,72,173,0,0
71,73,173,0,0
70,74,173,0,0
70,75,173,0,0
69,75,173,0,0
74,75,173,0,0
76,77,173,0,0
69,77,173,0,0
75,77,173,0,0
77,78,173,0,0
78,79,173,0,0
77,80,173,0,0
79,80,173,0,0
68,81,173,0,0
81,80,173,0,0
77,82,173,0,0
82,83,173,0,0
83,84,173,0,0
83,85,173,0,0
84,85,173,0,0
85,86,173,0,0
86,87,173,0,0
85,88,173,0,0
85,89,173,0,0
88,89,173,0,0
89,90,173,0,0
90,91,173,0,0
89,92,173,0,0
91,92,173,0,0
92,93,173,0,0
92,94,173,0,0
93,94,173,0,0
94,95,173,0,0
80,96,173,0,0
82,96,173,0,0
94,96,173,0,0
80,97,173,0,0
80,98,173,0,0
80,99,173,0,0
92,100,173,0,0
94,100,173,0,0
95,96,173,0,0
96,97,173,0,0
98,100,173,0,0
100,101,173,0,0
92,102,173,0,0
101,102,173,0,0
100,103,173,0,0
100,104,173,0,0
103,104,173,0,0
103,105,173,0,0
100,106,173,0,0
104,105,173,0,0
105,106,173,0,0
105,107,173,0,0
105,108,173,0,0
106,107,173,0,0
108,109,173,0,0
103,110,173,0,0
109,110,173,0,0
110,111,173,0,0
110,112,173,0,0
17,113,173,0,0
32,113,173,0,0
32,114,173,0,0
27,115,173,0,0
114,115,173,0,0
68,116,173,0,0
12,117,173,0,0
75,118,173,0,0
76,118,173,0,0
1,2,174,0,0
1,3,174,0,0
4,5,174,0,0
3,5,174,0,0
5,6,174,0,0
6,7,174,0,0
8,9,174,0,0
8,5,174,0,0
9,10,174,0,0
4,11,174,0,0
5,11,174,0,0
11,12,174,0,0
2,12,174,0,0
3,12,174,0,0
7,12,174,0,0
11,13,174,0,0
12,14,174,0,0
13,15,174,0,0
14,15,174,0,0
12,16,174,0,0
15,17,174,0,0
16,17,174,0,0
17,18,174,0,0
18,19,174,0,0
19,20,174,0,0
15,19,174,0,0
20,21,174,0,0
21,22,174,0,0
22,23,174,0,0
23,24,174,0,0
23,25,174,0,0
26,25,174,0,0
25,27,174,0,0
27,28,174,0,0
28,29,174,0,0
30,17,174,0,0
8,30,174,0,0
26,30,174,0,0
17,31,174,0,0
29,31,174,0,0
23,32,174,0,0
31,32,174,0,0
27,32,174,0,0
15,33,174,0,0
19,34,174,0,0
35,36,174,0,0
35,37,174,0,0
33,37,174,0,0
34,36,174,0,0
34,37,174,0,0
38,37,174,0,0
37,39,174,0,0
37,40,174,0,0
30,38,174,0,0
39,40,174,0,0
40,41,174,0,0
40,42,174,0,0
41,42,174,0,0
43,44,174,0,0
34,43,174,0,0
44,45,174,0,0
45,46,174,0,0
46,47,174,0,0
46,48,174,0,0
47,49,174,0,0
42,49,174,0,0
45,49,174,0,0
48,49,174,0,0
49,50,174,0,0
49,51,174,0,0
51,52,174,0,0
52,53,174,0,0
53,54,174,0,0
49,54,174,0,0
54,55,174,0,0
54,56,174,0,0
55,56,174,0,0
56,57,174,0,0
50,57,174,0,0
56,58,174,0,0
51,58,174,0,0
54,59,174,0,0
56,59,174,0,0
55,59,174,0,0
59,60,174,0,0
59,61,174,0,0
60,61,174,0,0
60,62,174,0,0
61,62,174,0,0
63,59,174,0,0
63,64,174,0,0
64,61,174,0,0
38,65,174,0,0
64,65,174,0,0
49,66,174,0,0
62,66,174,0,0
62,67,174,0,0
65,66,174,0,0
66,67,174,0,0
65,68,174,0,0
47,69,174,0,0
49,69,174,0,0
68,69,174,0,0
69,70,174,0,0
24,70,174,0,0
70,71,174,0,0
24,72,174,0,0
71,72,174,0,0
71,73,174,0,0
70,74,174,0,0
70,75,174,0,0
69,75,174,0,0
74,75,174,0,0
76,77,174,0,0
69,77,174,0,0
75,77,174,0,0
77,78,174,0,0
78,79,174,0,0
77,80,174,0,0
79,80,174,0,0
68,81,174,0,0
81,80,174,0,0
77,82,174,0,0
82,83,174,0,0
83,84,174,0,0
83,85,174,0,0
84,85,174,0,0
85,86,174,0,0
86,87,174,0,0
85,88,174,0,0
85,89,174,0,0
88,89,174,0,0
89,90,174,0,0
90,91,174,0,0
89,92,174,0,0
91,92,174,0,0
92,93,174,0,0
92,94,174,0,0
93,94,174,0,0
94,95,174,0,0
80,96,174,0,0
82,96,174,0,0
94,96,174,0,0
80,97,174,0,0
80,98,174,0,0
80,99,174,0,0
92,100,174,0,0
94,100,174,0,0
95,96,174,0,0
96,97,174,0,0
98,100,174,0,0
100,101,174,0,0
92,102,174,0,0
101,102,174,0,0
100,103,174,0,0
100,104,174,0,0
103,104,174,0,0
103,105,174,0,0
100,106,174,0,0
104,105,174,0,0
105,106,174,0,0
105,107,174,0,0
105,108,174,0,0
106,107,174,0,0
108,109,174,0,0
103,110,174,0,0
109,110,174,0,0
110,111,174,0,0
110,112,174,0,0
17,113,174,0,0
32,113,174,0,0
32,114,174,0,0
27,115,174,0,0
114,115,174,0,0
68,116,174,0,0
12,117,174,0,0
75,118,174,0,0
76,118,174,0,0
1,2,175,0,0
1,3,175,0,0
4,5,175,0,0
3,5,175,0,0
5,6,175,0,0
6,7,175,0,0
8,9,175,0,0
8,5,175,0,0
9,10,175,0,0
4,11,175,0,0
5,11,175,0,0
11,12,175,0,0
2,12,175,0,0
3,12,175,0,0
7,12,175,0,0
11,13,175,0,0
12,14,175,0,0
13,15,175,0,0
14,15,175,0,0
12,16,175,0,0
15,17,175,0,0
16,17,175,0,0
17,18,175,0,0
18,19,175,0,0
19,20,175,0,0
15,19,175,0,0
20,21,175,0,0
21,22,175,0,0
22,23,175,0,0
23,24,175,0,0
23,25,175,0,0
26,25,175,0,0
25,27,175,0,0
27,28,175,0,0
28,29,175,0,0
30,17,175,0,0
8,30,175,0,0
26,30,175,0,0
17,31,175,0,0
29,31,175,0,0
23,32,175,0,0
31,32,175,0,0
27,32,175,0,0
15,33,175,0,0
19,34,175,0,0
35,36,175,0,0
35,37,175,0,0
33,37,175,0,0
34,36,175,0,0
34,37,175,0,0
38,37,175,0,0
37,39,175,0,0
37,40,175,0,0
30,38,175,0,0
39,40,175,0,0
40,41,175,0,0
40,42,175,0,0
41,42,175,0,0
43,44,175,0,0
34,43,175,0,0
44,45,175,0,0
45,46,175,0,0
46,47,175,0,0
46,48,175,0,0
47,49,175,0,0
42,49,175,0,0
45,49,175,0,0
48,49,175,0,0
49,50,175,0,0
49,51,175,0,0
51,52,175,0,0
52,53,175,0,0
53,54,175,0,0
49,54,175,0,0
54,55,175,0,0
54,56,175,0,0
55,56,175,0,0
56,57,175,0,0
50,57,175,0,0
56,58,175,0,0
51,58,175,0,0
54,59,175,0,0
56,59,175,0,0
55,59,175,0,0
59,60,175,0,0
59,61,175,0,0
60,61,175,0,0
60,62,175,0,0
61,62,175,0,0
63,59,175,0,0
63,64,175,0,0
64,61,175,0,0
38,65,175,0,0
64,65,175,0,0
49,66,175,0,0
62,66,175,0,0
62,67,175,0,0
65,66,175,0,0
66,67,175,0,0
65,68,175,0,0
47,69,175,0,0
49,69,175,0,0
68,69,175,0,0
69,70,175,0,0
24,70,175,0,0
70,71,175,0,0
24,72,175,0,0
71,72,175,0,0
71,73,175,0,0
70,74,175,0,0
70,75,175,0,0
69,75,175,0,0
74,75,175,0,0
76,77,175,0,0
69,77,175,0,0
75,77,175,0,0
77,78,175,0,0
78,79,175,0,0
77,80,175,0,0
79,80,175,0,0
68,81,175,0,0
81,80,175,0,0
77,82,175,0,0
82,83,175,0,0
83,84,175,0,0
83,85,175,0,0
84,85,175,0,0
85,86,175,0,0
86,87,175,0,0
85,88,175,0,0
85,89,175,0,0
88,89,175,0,0
89,90,175,0,0
90,91,175,0,0
89,92,175,0,0
91,92,175,0,0
92,93,175,0,0
92,94,175,0,0
93,94,175,0,0
94,95,175,0,0
80,96,175,0,0
82,96,175,0,0
94,96,175,0,0
80,97,175,0,0
80,98,175,0,0
80,99,175,0,0
92,100,175,0,0
94,100,175,0,0
95,96,175,0,0
96,97,175,0,0
98,100,175,0,0
100,101,175,0,0
92,102,175,0,0
101,102,175,0,0
100,103,175,0,0
100,104,175,0,0
103,104,175,0,0
103,105,175,0,0
100,106,175,0,0
104,105,175,0,0
105,106,175,0,0
105,107,175,0,0
105,108,175,0,0
106,107,175,0,0
108,109,175,0,0
103,110,175,0,0
109,110,175,0,0
110,111,175,0,0
110,112,175,0,0
17,113,175,0,0
32,113,175,0,0
32,114,175,0,0
27,115,175,0,0
114,115,175,0,0
68,116,175,0,0
12,117,175,0,0
75,118,175,0,0
76,118,175,0,0
1,2,176,0,0
1,3,176,0,0
4,5,176,0,0
3,5,176,0,0
5,6,176,0,0
6,7,176,0,0
9,10,176,0,0
4,11,176,0,0
5,11,176,0,0
11,12,176,0,0
2,12,176,0,0
3,12,176,0,0
7,12,176,0,0
11,13,176,0,0
12,14,176,0,0
13,15,176,0,0
14,15,176,0,0
12,16,176,0,0
15,17,176,0,0
16,17,176,0,0
17,18,176,0,0
19,20,176,0,0
15,19,176,0,0
20,21,176,0,0
21,22,176,0,0
22,23,176,0,0
23,24,176,0,0
23,25,176,0,0
26,25,176,0,0
25,27,176,0,0
27,28,176,0,0
28,29,176,0,0
30,17,176,0,0
26,30,176,0,0
17,31,176,0,0
29,31,176,0,0
23,32,176,0,0
31,32,176,0,0
27,32,176,0,0
15,33,176,0,0
19,34,176,0,0
35,36,176,0,0
35,37,176,0,0
33,37,176,0,0
34,36,176,0,0
34,37,176,0,0
38,37,176,0,0
37,39,176,0,0
37,40,176,0,0
30,38,176,0,0
39,40,176,0,0
40,41,176,0,0
40,42,176,0,0
41,42,176,0,0
43,44,176,0,0
34,43,176,0,0
44,45,176,0,0
45,46,176,0,0
46,47,176,0,0
46,48,176,0,0
47,49,176,0,0
42,49,176,0,0
45,49,176,0,0
48,49,176,0,0
49,50,176,0,0
49,51,176,0,0
51,52,176,0,0
52,53,176,0,0
53,54,176,0,0
49,54,176,0,0
54,55,176,0,0
54,56,176,0,0
55,56,176,0,0
56,57,176,0,0
50,57,176,0,0
56,58,176,0,0
51,58,176,0,0
54,59,176,0,0
56,59,176,0,0
55,59,176,0,0
59,60,176,0,0
59,61,176,0,0
60,61,176,0,0
60,62,176,0,0
61,62,176,0,0
63,59,176,0,0
63,64,176,0,0
64,61,176,0,0
38,65,176,0,0
64,65,176,0,0
49,66,176,0,0
62,66,176,0,0
62,67,176,0,0
65,66,176,0,0
66,67,176,0,0
65,68,176,0,0
47,69,176,0,0
49,69,176,0,0
68,69,176,0,0
69,70,176,0,0
24,70,176,0,0
70,71,176,0,0
24,72,176,0,0
71,72,176,0,0
71,73,176,0,0
70,74,176,0,0
70,75,176,0,0
69,75,176,0,0
74,75,176,0,0
76,77,176,0,0
69,77,176,0,0
75,77,176,0,0
77,78,176,0,0
78,79,176,0,0
77,80,176,0,0
79,80,176,0,0
68,81,176,0,0
81,80,176,0,0
77,82,176,0,0
82,83,176,0,0
83,84,176,0,0
83,85,176,0,0
84,85,176,0,0
85,86,176,0,0
86,87,176,0,0
85,88,176,0,0
85,89,176,0,0
88,89,176,0,0
89,90,176,0,0
90,91,176,0,0
89,92,176,0,0
91,92,176,0,0
92,93,176,0,0
92,94,176,0,0
93,94,176,0,0
94,95,176,0,0
80,96,176,0,0
82,96,176,0,0
94,96,176,0,0
80,97,176,0,0
80,98,176,0,0
80,99,176,0,0
92,100,176,0,0
94,100,176,0,0
95,96,176,0,0
96,97,176,0,0
98,100,176,0,0
99,100,176,0,0
100,101,176,0,0
92,102,176,0,0
101,102,176,0,0
100,103,176,0,0
100,104,176,0,0
103,104,176,0,0
103,105,176,0,0
100,106,176,0,0
104,105,176,0,0
105,106,176,0,0
105,107,176,0,0
105,108,176,0,0
106,107,176,0,0
108,109,176,0,0
103,110,176,0,0
109,110,176,0,0
110,111,176,0,0
110,112,176,0,0
17,113,176,0,0
32,113,176,0,0
32,114,176,0,0
27,115,176,0,0
114,115,176,0,0
68,116,176,0,0
12,117,176,0,0
75,118,176,0,0
76,118,176,0,0
1,2,177,0,0
1,3,177,0,0
4,5,177,0,0
3,5,177,0,0
5,6,177,0,0
6,7,177,0,0
9,10,177,0,0
4,11,177,0,0
5,11,177,0,0
11,12,177,0,0
2,12,177,0,0
3,12,177,0,0
7,12,177,0,0
11,13,177,0,0
12,14,177,0,0
13,15,177,0,0
14,15,177,0,0
12,16,177,0,0
15,17,177,0,0
16,17,177,0,0
17,18,177,0,0
19,20,177,0,0
15,19,177,0,0
20,21,177,0,0
21,22,177,0,0
22,23,177,0,0
23,24,177,0,0
23,25,177,0,0
26,25,177,0,0
25,27,177,0,0
27,28,177,0,0
28,29,177,0,0
30,17,177,0,0
26,30,177,0,0
17,31,177,0,0
29,31,177,0,0
23,32,177,0,0
31,32,177,0,0
27,32,177,0,0
15,33,177,0,0
19,34,177,0,0
35,36,177,0,0
35,37,177,0,0
33,37,177,0,0
34,36,177,0,0
34,37,177,0,0
38,37,177,0,0
37,39,177,0,0
37,40,177,0,0
30,38,177,0,0
39,40,177,0,0
40,41,177,0,0
40,42,177,0,0
41,42,177,0,0
43,44,177,0,0
34,43,177,0,0
44,45,177,0,0
45,46,177,0,0
46,47,177,0,0
46,48,177,0,0
47,49,177,0,0
42,49,177,0,0
45,49,177,0,0
48,49,177,0,0
49,50,177,0,0
49,51,177,0,0
51,52,177,0,0
52,53,177,0,0
53,54,177,0,0
49,54,177,0,0
54,55,177,0,0
54,56,177,0,0
55,56,177,0,0
56,57,177,0,0
50,57,177,0,0
56,58,177,0,0
51,58,177,0,0
54,59,177,0,0
56,59,177,0,0
55,59,177,0,0
59,60,177,0,0
59,61,177,0,0
60,61,177,0,0
60,62,177,0,0
61,62,177,0,0
63,59,177,0,0
63,64,177,0,0
64,61,177,0,0
38,65,177,0,0
64,65,177,0,0
49,66,177,0,0
62,66,177,0,0
62,67,177,0,0
65,66,177,0,0
66,67,177,0,0
65,68,177,0,0
47,69,177,0,0
49,69,177,0,0
68,69,177,0,0
69,70,177,0,0
24,70,177,0,0
70,71,177,0,0
24,72,177,0,0
71,72,177,0,0
71,73,177,0,0
70,74,177,0,0
70,75,177,0,0
69,75,177,0,0
74,75,177,0,0
76,77,177,0,0
69,77,177,0,0
75,77,177,0,0
77,78,177,0,0
78,79,177,0,0
77,80,177,0,0
79,80,177,0,0
68,81,177,0,0
81,80,177,0,0
77,82,177,0,0
82,83,177,0,0
83,84,177,0,0
83,85,177,0,0
84,85,177,0,0
85,86,177,0,0
86,87,177,0,0
85,88,177,0,0
85,89,177,0,0
88,89,177,0,0
89,90,177,0,0
90,91,177,0,0
89,92,177,0,0
91,92,177,0,0
92,93,177,0,0
92,94,177,0,0
93,94,177,0,0
94,95,177,0,0
80,96,177,0,0
82,96,177,0,0
94,96,177,0,0
80,97,177,0,0
80,98,177,0,0
80,99,177,0,0
92,100,177,0,0
94,100,177,0,0
95,96,177,0,0
96,97,177,0,0
98,100,177,0,0
99,100,177,0,0
100,101,177,0,0
92,102,177,0,0
101,102,177,0,0
100,103,177,0,0
100,104,177,0,0
103,104,177,0,0
103,105,177,0,0
100,106,177,0,0
104,105,177,0,0
105,106,177,0,0
105,107,177,0,0
105,108,177,0,0
106,107,177,0,0
108,109,177,0,0
103,110,177,0,0
109,110,177,0,0
110,111,177,0,0
110,112,177,0,0
17,113,177,0,0
32,113,177,0,0
32,114,177,0,0
27,115,177,0,0
114,115,177,0,0
68,116,177,0,0
12,117,177,0,0
75,118,177,0,0
76,118,177,0,0
1,2,178,0,0
1,3,178,0,0
4,5,178,0,0
3,5,178,0,0
5,6,178,0,0
6,7,178,0,0
9,10,178,0,0
4,11,178,0,0
5,11,178,0,0
11,12,178,0,0
2,12,178,0,0
3,12,178,0,0
7,12,178,0,0
11,13,178,0,0
12,14,178,0,0
13,15,178,0,0
14,15,178,0,0
12,16,178,0,0
15,17,178,0,0
16,17,178,0,0
17,18,178,0,0
19,20,178,0,0
15,19,178,0,0
20,21,178,0,0
21,22,178,0,0
22,23,178,0,0
23,24,178,0,0
23,25,178,0,0
26,25,178,0,0
25,27,178,0,0
27,28,178,0,0
28,29,178,0,0
30,17,178,0,0
26,30,178,0,0
17,31,178,0,0
29,31,178,0,0
23,32,178,0,0
31,32,178,0,0
27,32,178,0,0
15,33,178,0,0
19,34,178,0,0
35,36,178,0,0
35,37,178,0,0
33,37,178,0,0
34,36,178,0,0
34,37,178,0,0
38,37,178,0,0
37,39,178,0,0
37,40,178,0,0
30,38,178,0,0
39,40,178,0,0
40,41,178,0,0
40,42,178,0,0
41,42,178,0,0
43,44,178,0,0
34,43,178,0,0
44,45,178,0,0
45,46,178,0,0
46,47,178,0,0
46,48,178,0,0
47,49,178,0,0
42,49,178,0,0
45,49,178,0,0
48,49,178,0,0
49,50,178,0,0
49,51,178,0,0
51,52,178,0,0
52,53,178,0,0
53,54,178,0,0
49,54,178,0,0
54,55,178,0,0
54,56,178,0,0
55,56,178,0,0
56,57,178,0,0
50,57,178,0,0
56,58,178,0,0
51,58,178,0,0
54,59,178,0,0
56,59,178,0,0
55,59,178,0,0
59,60,178,0,0
59,61,178,0,0
60,61,178,0,0
60,62,178,0,0
61,62,178,0,0
63,59,178,0,0
63,64,178,0,0
64,61,178,0,0
38,65,178,0,0
64,65,178,0,0
49,66,178,0,0
62,66,178,0,0
62,67,178,0,0
65,66,178,0,0
66,67,178,0,0
65,68,178,0,0
47,69,178,0,0
49,69,178,0,0
68,69,178,0,0
69,70,178,0,0
24,70,178,0,0
70,71,178,0,0
24,72,178,0,0
71,72,178,0,0
71,73,178,0,0
70,74,178,0,0
70,75,178,0,0
69,75,178,0,0
74,75,178,0,0
76,77,178,0,0
69,77,178,0,0
75,77,178,0,0
77,78,178,0,0
78,79,178,0,0
77,80,178,0,0
79,80,178,0,0
68,81,178,0,0
81,80,178,0,0
77,82,178,0,0
82,83,178,0,0
83,84,178,0,0
83,85,178,0,0
84,85,178,0,0
85,86,178,0,0
86,87,178,0,0
85,88,178,0,0
85,89,178,0,0
88,89,178,0,0
89,90,178,0,0
90,91,178,0,0
89,92,178,0,0
91,92,178,0,0
92,93,178,0,0
92,94,178,0,0
93,94,178,0,0
94,95,178,0,0
80,96,178,0,0
82,96,178,0,0
94,96,178,0,0
80,97,178,0,0
80,98,178,0,0
80,99,178,0,0
92,100,178,0,0
94,100,178,0,0
95,96,178,0,0
96,97,178,0,0
98,100,178,0,0
99,100,178,0,0
100,101,178,0,0
92,102,178,0,0
101,102,178,0,0
100,103,178,0,0
100,104,178,0,0
103,104,178,0,0
103,105,178,0,0
100,106,178,0,0
104,105,178,0,0
105,106,178,0,0
105,107,178,0,0
105,108,178,0,0
106,107,178,0,0
108,109,178,0,0
103,110,178,0,0
109,110,178,0,0
110,111,178,0,0
110,112,178,0,0
17,113,178,0,0
32,113,178,0,0
32,114,178,0,0
27,115,178,0,0
114,115,178,0,0
68,116,178,0,0
12,117,178,0,0
75,118,178,0,0
76,118,178,0,0
1,2,179,0,0
1,3,179,0,0
4,5,179,0,0
3,5,179,0,0
5,6,179,0,0
6,7,179,0,0
9,10,179,0,0
4,11,179,0,0
5,11,179,0,0
11,12,179,0,0
2,12,179,0,0
3,12,179,0,0
7,12,179,0,0
11,13,179,0,0
12,14,179,0,0
13,15,179,0,0
14,15,179,0,0
12,16,179,0,0
15,17,179,0,0
16,17,179,0,0
17,18,179,0,0
19,20,179,0,0
15,19,179,0,0
20,21,179,0,0
21,22,179,0,0
22,23,179,0,0
23,24,179,0,0
23,25,179,0,0
26,25,179,0,0
25,27,179,0,0
27,28,179,0,0
28,29,179,0,0
30,17,179,0,0
26,30,179,0,0
17,31,179,0,0
29,31,179,0,0
23,32,179,0,0
31,32,179,0,0
27,32,179,0,0
15,33,179,0,0
19,34,179,0,0
35,36,179,0,0
35,37,179,0,0
33,37,179,0,0
34,36,179,0,0
34,37,179,0,0
38,37,179,0,0
37,39,179,0,0
37,40,179,0,0
30,38,179,0,0
39,40,179,0,0
40,41,179,0,0
40,42,179,0,0
41,42,179,0,0
43,44,179,0,0
34,43,179,0,0
44,45,179,0,0
45,46,179,0,0
46,47,179,0,0
46,48,179,0,0
47,49,179,0,0
42,49,179,0,0
45,49,179,0,0
48,49,179,0,0
49,50,179,0,0
49,51,179,0,0
51,52,179,0,0
52,53,179,0,0
53,54,179,0,0
49,54,179,0,0
54,55,179,0,0
54,56,179,0,0
55,56,179,0,0
56,57,179,0,0
50,57,179,0,0
56,58,179,0,0
51,58,179,0,0
54,59,179,0,0
56,59,179,0,0
55,59,179,0,0
59,60,179,0,0
59,61,179,0,0
60,61,179,0,0
60,62,179,0,0
61,62,179,0,0
63,59,179,0,0
63,64,179,0,0
64,61,179,0,0
38,65,179,0,0
64,65,179,0,0
49,66,179,0,0
62,66,179,0,0
62,67,179,0,0
65,66,179,0,0
66,67,179,0,0
65,68,179,0,0
47,69,179,0,0
49,69,179,0,0
68,69,179,0,0
69,70,179,0,0
24,70,179,0,0
70,71,179,0,0
24,72,179,0,0
71,72,179,0,0
71,73,179,0,0
70,74,179,0,0
70,75,179,0,0
69,75,179,0,0
74,75,179,0,0
76,77,179,0,0
69,77,179,0,0
75,77,179,0,0
77,78,179,0,0
78,79,179,0,0
77,80,179,0,0
79,80,179,0,0
68,81,179,0,0
81,80,179,0,0
77,82,179,0,0
82,83,179,0,0
83,84,179,0,0
83,85,179,0,0
84,85,179,0,0
85,86,179,0,0
86,87,179,0,0
85,88,179,0,0
85,89,179,0,0
88,89,179,0,0
89,90,179,0,0
90,91,179,0,0
89,92,179,0,0
91,92,179,0,0
92,93,179,0,0
92,94,179,0,0
93,94,179,0,0
94,95,179,0,0
80,96,179,0,0
82,96,179,0,0
94,96,179,0,0
80,97,179,0,0
80,98,179,0,0
80,99,179,0,0
92,100,179,0,0
94,100,179,0,0
95,96,179,0,0
96,97,179,0,0
98,100,179,0,0
99,100,179,0,0
100,101,179,0,0
92,102,179,0,0
101,102,179,0,0
100,103,179,0,0
100,104,179,0,0
103,104,179,0,0
103,105,179,0,0
100,106,179,0,0
104,105,179,0,0
105,106,179,0,0
105,107,179,0,0
105,108,179,0,0
106,107,179,0,0
108,109,179,0,0
103,110,179,0,0
109,110,179,0,0
110,111,179,0,0
110,112,179,0,0
17,113,179,0,0
32,113,179,0,0
32,114,179,0,0
27,115,179,0,0
114,115,179,0,0
68,116,179,0,0
12,117,179,0,0
75,118,179,0,0
76,118,179,0,0
1,2,180,0,0
1,3,180,0,0
4,5,180,0,0
3,5,180,0,0
5,6,180,0,0
6,7,180,0,0
9,10,180,0,0
4,11,180,0,0
5,11,180,0,0
11,12,180,0,0
2,12,180,0,0
3,12,180,0,0
7,12,180,0,0
11,13,180,0,0
12,14,180,0,0
13,15,180,0,0
14,15,180,0,0
12,16,180,0,0
15,17,180,0,0
16,17,180,0,0
17,18,180,0,0
19,20,180,0,0
15,19,180,0,0
20,21,180,0,0
21,22,180,0,0
22,23,180,0,0
23,24,180,0,0
23,25,180,0,0
26,25,180,0,0
25,27,180,0,0
27,28,180,0,0
28,29,180,0,0
30,17,180,0,0
26,30,180,0,0
17,31,180,0,0
29,31,180,0,0
23,32,180,0,0
31,32,180,0,0
27,32,180,0,0
15,33,180,0,0
19,34,180,0,0
35,36,180,0,0
35,37,180,0,0
33,37,180,0,0
34,36,180,0,0
34,37,180,0,0
38,37,180,0,0
37,39,180,0,0
37,40,180,0,0
30,38,180,0,0
39,40,180,0,0
40,41,180,0,0
40,42,180,0,0
41,42,180,0,0
43,44,180,0,0
34,43,180,0,0
44,45,180,0,0
45,46,180,0,0
46,47,180,0,0
46,48,180,0,0
47,49,180,0,0
42,49,180,0,0
45,49,180,0,0
48,49,180,0,0
49,50,180,0,0
49,51,180,0,0
51,52,180,0,0
52,53,180,0,0
53,54,180,0,0
49,54,180,0,0
54,55,180,0,0
54,56,180,0,0
55,56,180,0,0
56,57,180,0,0
50,57,180,0,0
56,58,180,0,0
51,58,180,0,0
54,59,180,0,0
56,59,180,0,0
55,59,180,0,0
59,60,180,0,0
59,61,180,0,0
60,61,180,0,0
60,62,180,0,0
61,62,180,0,0
63,59,180,0,0
63,64,180,0,0
64,61,180,0,0
38,65,180,0,0
64,65,180,0,0
49,66,180,0,0
62,66,180,0,0
62,67,180,0,0
65,66,180,0,0
66,67,180,0,0
65,68,180,0,0
47,69,180,0,0
49,69,180,0,0
68,69,180,0,0
69,70,180,0,0
24,70,180,0,0
70,71,180,0,0
24,72,180,0,0
71,72,180,0,0
71,73,180,0,0
70,74,180,0,0
70,75,180,0,0
69,75,180,0,0
74,75,180,0,0
76,77,180,0,0
69,77,180,0,0
75,77,180,0,0
77,78,180,0,0
78,79,180,0,0
77,80,180,0,0
79,80,180,0,0
68,81,180,0,0
81,80,180,0,0
77,82,180,0,0
82,83,180,0,0
83,84,180,0,0
83,85,180,0,0
84,85,180,0,0
85,86,180,0,0
86,87,180,0,0
85,88,180,0,0
85,89,180,0,0
88,89,180,0,0
89,90,180,0,0
90,91,180,0,0
89,92,180,0,0
91,92,180,0,0
92,93,180,0,0
92,94,180,0,0
93,94,180,0,0
94,95,180,0,0
80,96,180,0,0
82,96,180,0,0
94,96,180,0,0
80,97,180,0,0
80,98,180,0,0
80,99,180,0,0
92,100,180,0,0
94,100,180,0,0
95,96,180,0,0
96,97,180,0,0
98,100,180,0,0
99,100,180,0,0
100,101,180,0,0
92,102,180,0,0
101,102,180,0,0
100,103,180,0,0
100,104,180,0,0
103,104,180,0,0
103,105,180,0,0
100,106,180,0,0
104,105,180,0,0
105,106,180,0,0
105,107,180,0,0
105,108,180,0,0
106,107,180,0,0
108,109,180,0,0
103,110,180,0,0
109,110,180,0,0
110,111,180,0,0
110,112,180,0,0
17,113,180,0,0
32,113,180,0,0
32,114,180,0,0
27,115,180,0,0
114,115,180,0,0
68,116,180,0,0
12,117,180,0,0
75,118,180,0,0
76,118,180,0,0
1,2,181,0,0
1,3,181,0,0
4,5,181,0,0
3,5,181,0,0
5,6,181,0,0
6,7,181,0,0
9,10,181,0,0
4,11,181,0,0
5,11,181,0,0
11,12,181,0,0
2,12,181,0,0
3,12,181,0,0
7,12,181,0,0
11,13,181,0,0
12,14,181,0,0
13,15,181,0,0
